Customer_ID,Branch,Region,Product,Customer_Segment,Loan_Officer,Disbursement_Date,Tenure_Months,Interest_Rate,Disbursed_Amount,Outstanding_Balance,DPD,IFRS9_Stage
CUST01136,Mombasa,Coast,Motor Loan,SME,S. Kimani,2025-01-21,24,0.185,307565.84,151221.16,10,Stage 1 - Performing
CUST01137,Nairobi CBD,Nairobi,SME Loan,SME,J. Mwangi,2024-03-25,36,0.178,391635.09,227979.32,10,Stage 1 - Performing
CUST01138,Westlands,Nairobi,Personal Loan,Retail,F. Wanjiru,2024-07-31,36,0.1453,380832.95,359732.27,90,Stage 2 - Underperforming
CUST01139,Nakuru,Rift Valley,Motor Loan,Retail,A. Otieno,2025-02-04,36,0.1565,175674.15,96568.26,45,Stage 2 - Underperforming
CUST01140,Mombasa,Coast,Motor Loan,Retail,A. Otieno,2023-02-12,12,0.1893,878485.37,672682.43,120,Stage 3 - Non-Performing
CUST01141,Kitengela,Nairobi,Personal Loan,SME,L. Achieng,2024-01-14,12,0.1645,243601.91,204909.65,0,Stage 1 - Performing
CUST01142,Mombasa,Coast,SME Loan,Corporate,L. Achieng,2025-04-02,60,0.1689,274069.69,252636.25,45,Stage 2 - Underperforming
CUST01143,Nairobi CBD,Nairobi,Personal Loan,Retail,S. Kimani,2023-05-10,24,0.1359,471301.54,141572.83,0,Stage 1 - Performing
CUST01144,Nairobi CBD,Nairobi,SME Loan,Retail,M. Hassan,2023-04-22,12,0.1887,610749.59,487454.37,10,Stage 1 - Performing
CUST01145,Mombasa,Coast,SME Loan,Retail,F. Wanjiru,2023-10-12,48,0.1405,292202.71,211062.64,0,Stage 1 - Performing
CUST01146,Kitengela,Nairobi,Asset Finance,Corporate,J. Mwangi,2024-06-13,84,0.1293,578482.48,423419.66,45,Stage 2 - Underperforming
CUST01147,Kitengela,Nairobi,Personal Loan,Retail,A. Otieno,2023-09-15,84,0.1436,186082.11,148800.25,0,Stage 1 - Performing
CUST01148,Kitengela,Nairobi,Motor Loan,Retail,F. Wanjiru,2025-02-28,36,0.1263,419099.16,172852.24,0,Stage 1 - Performing
CUST01149,Westlands,Nairobi,Personal Loan,Corporate,M. Hassan,2025-04-03,84,0.1551,389845.89,206528.71,150,Stage 3 - Non-Performing
CUST01150,Kitengela,Nairobi,Motor Loan,Retail,P. Njoroge,2024-09-02,24,0.1497,350998.89,279761.58,1,Stage 1 - Performing
CUST01151,Eldoret,Rift Valley,Motor Loan,SME,M. Hassan,2023-04-10,48,0.185,554835.03,56911.0,5,Stage 1 - Performing
CUST01152,Westlands,Nairobi,Personal Loan,SME,A. Otieno,2023-10-22,84,0.1335,482857.42,236560.15,0,Stage 1 - Performing
CUST01153,Thika,Central,Motor Loan,Corporate,P. Njoroge,2024-08-15,12,0.1393,479744.32,75673.8,1,Stage 1 - Performing
CUST01154,Westlands,Nairobi,SME Loan,Retail,A. Otieno,2024-12-13,36,0.1861,783853.53,417517.72,1,Stage 1 - Performing
CUST01155,Nakuru,Rift Valley,Motor Loan,SME,P. Njoroge,2023-07-31,12,0.1607,458122.29,275086.36,90,Stage 2 - Underperforming
CUST01156,Thika,Central,Motor Loan,Retail,L. Achieng,2023-07-03,60,0.1282,460153.54,252544.09,0,Stage 1 - Performing
CUST01157,Nairobi CBD,Nairobi,Personal Loan,SME,P. Njoroge,2024-12-30,60,0.1692,72750.88,52931.38,0,Stage 1 - Performing
CUST01158,Westlands,Nairobi,Motor Loan,Retail,S. Kimani,2024-01-01,36,0.1813,1056989.88,489214.41,0,Stage 1 - Performing
CUST01159,Kitengela,Nairobi,SME Loan,Retail,L. Achieng,2023-09-15,12,0.1451,573803.98,128822.08,15,Stage 1 - Performing
CUST01160,Kitengela,Nairobi,Personal Loan,SME,S. Kimani,2024-12-04,24,0.1612,170844.38,98569.35,0,Stage 1 - Performing
CUST01161,Mombasa,Coast,Motor Loan,SME,M. Hassan,2023-02-08,12,0.1843,1061241.76,923748.87,0,Stage 1 - Performing
CUST01162,Westlands,Nairobi,Motor Loan,Retail,J. Mwangi,2024-02-28,84,0.1559,485311.21,342151.98,60,Stage 2 - Underperforming
CUST01163,Kisumu,Nyanza,Motor Loan,Retail,A. Otieno,2023-06-28,60,0.1726,553133.75,275543.48,0,Stage 1 - Performing
CUST01164,Eldoret,Rift Valley,Overdraft,SME,L. Achieng,2024-05-14,84,0.1661,240847.36,170736.16,32,Stage 2 - Underperforming
CUST01165,Eldoret,Rift Valley,SME Loan,Retail,L. Achieng,2024-12-24,48,0.1758,77085.02,11257.22,0,Stage 1 - Performing
CUST01166,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2024-07-31,36,0.1388,468021.5,205192.22,32,Stage 2 - Underperforming
CUST01167,Mombasa,Coast,Mortgage,Retail,P. Njoroge,2024-09-12,48,0.1458,643617.13,257133.82,32,Stage 2 - Underperforming
CUST01168,Nairobi CBD,Nairobi,Asset Finance,SME,J. Mwangi,2023-12-07,84,0.1814,347826.12,36257.47,0,Stage 1 - Performing
CUST01169,Thika,Central,Personal Loan,Retail,P. Njoroge,2024-12-24,12,0.1475,105589.29,58103.28,0,Stage 1 - Performing
CUST01170,Westlands,Nairobi,Asset Finance,Retail,P. Njoroge,2024-09-21,36,0.1357,605875.71,326886.85,45,Stage 2 - Underperforming
CUST01171,Thika,Central,Personal Loan,SME,M. Hassan,2023-03-19,12,0.1479,313203.39,100782.27,0,Stage 1 - Performing
CUST01172,Nairobi CBD,Nairobi,Motor Loan,SME,L. Achieng,2023-02-22,84,0.1799,127635.54,21272.19,0,Stage 1 - Performing
CUST01173,Kitengela,Nairobi,Personal Loan,Retail,A. Otieno,2025-04-22,36,0.1889,94814.63,87076.12,60,Stage 2 - Underperforming
CUST01174,Kitengela,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-07-14,12,0.1716,275533.54,168713.31,15,Stage 1 - Performing
CUST01175,Nairobi CBD,Nairobi,Asset Finance,Retail,P. Njoroge,2023-11-03,48,0.1457,772881.6,399027.13,0,Stage 1 - Performing
CUST01176,Kitengela,Nairobi,SME Loan,Retail,M. Hassan,2023-05-11,48,0.1692,782407.42,419443.18,15,Stage 1 - Performing
CUST01177,Nairobi CBD,Nairobi,Personal Loan,SME,M. Hassan,2023-11-29,12,0.1748,460861.94,260460.74,20,Stage 1 - Performing
CUST01178,Kisumu,Nyanza,Motor Loan,Retail,A. Otieno,2025-06-10,48,0.1433,566476.85,349600.48,0,Stage 1 - Performing
CUST01179,Thika,Central,SME Loan,Corporate,S. Kimani,2023-01-20,36,0.1585,594986.61,276377.48,0,Stage 1 - Performing
CUST01180,Kisumu,Nyanza,SME Loan,SME,P. Njoroge,2024-01-03,84,0.1417,437642.04,146054.82,32,Stage 2 - Underperforming
CUST01181,Kisumu,Nyanza,Motor Loan,Retail,P. Njoroge,2023-03-29,48,0.1759,296537.59,227802.97,120,Stage 3 - Non-Performing
CUST01182,Mombasa,Coast,Asset Finance,SME,J. Mwangi,2023-08-10,48,0.1202,449047.45,371974.86,45,Stage 2 - Underperforming
CUST01183,Nairobi CBD,Nairobi,Asset Finance,Retail,F. Wanjiru,2023-02-01,48,0.1224,502369.81,359380.45,0,Stage 1 - Performing
CUST01184,Nakuru,Rift Valley,SME Loan,Corporate,J. Mwangi,2024-08-25,60,0.1837,240111.45,38239.56,15,Stage 1 - Performing
CUST01185,Nairobi CBD,Nairobi,Mortgage,Retail,F. Wanjiru,2023-09-07,24,0.1439,1304583.73,1237410.33,0,Stage 1 - Performing
CUST01186,Kisumu,Nyanza,Overdraft,Retail,S. Kimani,2024-03-27,84,0.1554,299273.61,119713.12,60,Stage 2 - Underperforming
CUST01187,Nairobi CBD,Nairobi,Personal Loan,Corporate,J. Mwangi,2023-04-20,84,0.1325,583742.07,467942.32,0,Stage 1 - Performing
CUST01188,Thika,Central,SME Loan,Retail,J. Mwangi,2024-08-30,84,0.1353,985940.82,714478.38,0,Stage 1 - Performing
CUST01189,Mombasa,Coast,Personal Loan,Corporate,J. Mwangi,2023-11-02,24,0.1363,276350.79,190713.85,5,Stage 1 - Performing
CUST01190,Thika,Central,SME Loan,Retail,J. Mwangi,2025-02-23,84,0.1722,288587.0,136209.86,90,Stage 2 - Underperforming
CUST01191,Mombasa,Coast,Personal Loan,Retail,S. Kimani,2025-02-23,48,0.1852,299845.4,170245.87,10,Stage 1 - Performing
CUST01192,Nairobi CBD,Nairobi,Personal Loan,Retail,A. Otieno,2024-12-10,84,0.1856,746909.0,436005.72,45,Stage 2 - Underperforming
CUST01193,Westlands,Nairobi,SME Loan,Corporate,A. Otieno,2024-02-21,60,0.1854,349577.36,176732.73,60,Stage 2 - Underperforming
CUST01194,Eldoret,Rift Valley,Personal Loan,Retail,P. Njoroge,2023-06-05,48,0.1463,281774.94,195402.71,120,Stage 3 - Non-Performing
CUST01195,Eldoret,Rift Valley,Personal Loan,Retail,F. Wanjiru,2024-07-17,60,0.1565,218274.16,110261.37,5,Stage 1 - Performing
CUST01196,Thika,Central,Personal Loan,SME,S. Kimani,2024-01-22,12,0.1515,364421.31,142212.25,0,Stage 1 - Performing
CUST01197,Nakuru,Rift Valley,SME Loan,Retail,L. Achieng,2023-11-07,84,0.1589,329336.08,216052.15,1,Stage 1 - Performing
CUST01198,Nakuru,Rift Valley,Mortgage,Retail,M. Hassan,2023-11-10,36,0.1336,695950.51,468512.44,90,Stage 2 - Underperforming
CUST01199,Westlands,Nairobi,Motor Loan,Corporate,P. Njoroge,2023-12-14,48,0.1457,139470.28,34087.54,0,Stage 1 - Performing
CUST01200,Thika,Central,Personal Loan,Retail,J. Mwangi,2023-12-02,48,0.1227,310960.17,85345.71,32,Stage 2 - Underperforming
